state,nsoil,psoil,ksoil,temperature,humidity,ph,rainfall,cropprice,crop,yield,totalprice,soiltype
gujarat,92,60,23,18.6674672,71.516474,5.72166714,69.9329325,700,potato,20.35,14245,mountains
haryana,23,62,85,18.9742475,19.5161216,8.49012714,80.7108745,325,potato,19.9,6467.5,sandy
haryana,23,62,85,18.9742475,19.5161216,8.49012714,80.7108745,325,potato,19.9,6467.5,laterite
haryana,23,62,85,18.9742475,19.5161216,8.49012714,80.7108745,325,potato,19.9,6467.5,desert
haryana,23,62,85,18.9742475,19.5161216,8.49012714,80.7108745,325,potato,19.9,6467.5,desert
haryana,23,62,85,18.9742475,19.5161216,8.49012714,80.7108745,325,potato,19.9,6467.5,sandyclayloam
haryana,23,62,85,18.9742475,19.5161216,8.49012714,80.7108745,325,potato,19.9,6467.5,black
haryana,23,62,85,18.9742475,19.5161216,8.49012714,80.7108745,325,potato,19.9,6467.5,regur
haryana,23,62,85,18.9742475,19.5161216,8.49012714,80.7108745,325,potato,19.9,6467.5,inceptisols
haryana,23,62,85,18.9742475,19.5161216,8.49012714,80.7108745,325,potato,19.9,6467.5,red
haryana,23,62,85,18.9742475,19.5161216,8.49012714,80.7108745,325,potato,19.9,6467.5,alluvial
haryana,23,62,85,18.9742475,19.5161216,8.49012714,80.7108745,325,potato,19.9,6467.5,mountains
kerala,20,45,16,29.939649,54.6181346,4.62621244,45.4366994,2100,potato,13.41,28161,sandy
kerala,20,45,16,29.939649,54.6181346,4.62621244,45.4366994,2100,potato,13.41,28161,laterite
kerala,20,45,16,29.939649,54.6181346,4.62621244,45.4366994,2100,potato,13.41,28161,desert
kerala,20,45,16,29.939649,54.6181346,4.62621244,45.4366994,2100,potato,13.41,28161,desert
kerala,20,45,16,29.939649,54.6181346,4.62621244,45.4366994,2100,potato,13.41,28161,sandyclayloam
kerala,20,45,16,29.939649,54.6181346,4.62621244,45.4366994,2100,potato,13.41,28161,black
kerala,20,45,16,29.939649,54.6181346,4.62621244,45.4366994,2100,potato,13.41,28161,regur
kerala,20,45,16,29.939649,54.6181346,4.62621244,45.4366994,2100,potato,13.41,28161,inceptisols
kerala,20,45,16,29.939649,54.6181346,4.62621244,45.4366994,2100,potato,13.41,28161,red
kerala,20,45,16,29.939649,54.6181346,4.62621244,45.4366994,2100,potato,13.41,28161,alluvial
kerala,20,45,16,29.939649,54.6181346,4.62621244,45.4366994,2100,potato,13.41,28161,mountains
kerala,2,67,18,34.5193477,47.5298002,5.92166675,129.006461,2500,potato,13.41,33525,sandy
kerala,2,67,18,34.5193477,47.5298002,5.92166675,129.006461,2500,potato,13.41,33525,laterite
kerala,2,67,18,34.5193477,47.5298002,5.92166675,129.006461,2500,potato,13.41,33525,desert
kerala,2,67,18,34.5193477,47.5298002,5.92166675,129.006461,2500,potato,13.41,33525,desert
kerala,2,67,18,34.5193477,47.5298002,5.92166675,129.006461,2500,potato,13.41,33525,sandyclayloam
kerala,2,67,18,34.5193477,47.5298002,5.92166675,129.006461,2500,potato,13.41,33525,black
kerala,2,67,18,34.5193477,47.5298002,5.92166675,129.006461,2500,potato,13.41,33525,regur
kerala,2,67,18,34.5193477,47.5298002,5.92166675,129.006461,2500,potato,13.41,33525,inceptisols
kerala,2,67,18,34.5193477,47.5298002,5.92166675,129.006461,2500,potato,13.41,33525,red
kerala,2,67,18,34.5193477,47.5298002,5.92166675,129.006461,2500,potato,13.41,33525,alluvial
kerala,2,67,18,34.5193477,47.5298002,5.92166675,129.006461,2500,potato,13.41,33525,mountains
uttarpradesh,96,13,55,29.5275305,94.5745944,6.70033773,21.1354568,530,potato,10.62,5628.6,sandy
uttarpradesh,96,13,55,29.5275305,94.5745944,6.70033773,21.1354568,530,potato,10.62,5628.6,laterite
uttarpradesh,96,13,55,29.5275305,94.5745944,6.70033773,21.1354568,530,potato,10.62,5628.6,desert
uttarpradesh,96,13,55,29.5275305,94.5745944,6.70033773,21.1354568,530,potato,10.62,5628.6,desert
uttarpradesh,96,13,55,29.5275305,94.5745944,6.70033773,21.1354568,530,potato,10.62,5628.6,sandyclayloam
uttarpradesh,96,13,55,29.5275305,94.5745944,6.70033773,21.1354568,530,potato,10.62,5628.6,black
uttarpradesh,96,13,55,29.5275305,94.5745944,6.70033773,21.1354568,530,potato,10.62,5628.6,regur
uttarpradesh,96,13,55,29.5275305,94.5745944,6.70033773,21.1354568,530,potato,10.62,5628.6,inceptisols
uttarpradesh,96,13,55,29.5275305,94.5745944,6.70033773,21.1354568,530,potato,10.62,5628.6,red
uttarpradesh,96,13,55,29.5275305,94.5745944,6.70033773,21.1354568,530,potato,10.62,5628.6,alluvial
uttarpradesh,96,13,55,29.5275305,94.5745944,6.70033773,21.1354568,530,potato,10.62,5628.6,mountains
haryana,59,55,79,20.367204,16.8957431,8.76612865,82.2545577,650,potato,19.9,12935,sandy
haryana,59,55,79,20.367204,16.8957431,8.76612865,82.2545577,650,potato,19.9,12935,laterite
haryana,59,55,79,20.367204,16.8957431,8.76612865,82.2545577,650,potato,19.9,12935,desert
haryana,59,55,79,20.367204,16.8957431,8.76612865,82.2545577,650,potato,19.9,12935,desert
haryana,59,55,79,20.367204,16.8957431,8.76612865,82.2545577,650,potato,19.9,12935,sandyclayloam
haryana,59,55,79,20.367204,16.8957431,8.76612865,82.2545577,650,potato,19.9,12935,black
haryana,59,55,79,20.367204,16.8957431,8.76612865,82.2545577,650,potato,19.9,12935,regur
haryana,59,55,79,20.367204,16.8957431,8.76612865,82.2545577,650,potato,19.9,12935,inceptisols
haryana,59,55,79,20.367204,16.8957431,8.76612865,82.2545577,650,potato,19.9,12935,red
haryana,59,55,79,20.367204,16.8957431,8.76612865,82.2545577,650,potato,19.9,12935,alluvial
haryana,59,55,79,20.367204,16.8957431,8.76612865,82.2545577,650,potato,19.9,12935,mountains
himachalpradesh,11,71,24,21.1401142,22.7182355,5.60662034,141.605672,1400,potato,4.6,6440,sandy
himachalpradesh,11,71,24,21.1401142,22.7182355,5.60662034,141.605672,1400,potato,4.6,6440,laterite
himachalpradesh,11,71,24,21.1401142,22.7182355,5.60662034,141.605672,1400,potato,4.6,6440,desert
himachalpradesh,11,71,24,21.1401142,22.7182355,5.60662034,141.605672,1400,potato,4.6,6440,desert
himachalpradesh,11,71,24,21.1401142,22.7182355,5.60662034,141.605672,1400,potato,4.6,6440,sandyclayloam
himachalpradesh,11,71,24,21.1401142,22.7182355,5.60662034,141.605672,1400,potato,4.6,6440,black
himachalpradesh,11,71,24,21.1401142,22.7182355,5.60662034,141.605672,1400,potato,4.6,6440,regur
himachalpradesh,11,71,24,21.1401142,22.7182355,5.60662034,141.605672,1400,potato,4.6,6440,inceptisols
himachalpradesh,11,71,24,21.1401142,22.7182355,5.60662034,141.605672,1400,potato,4.6,6440,red
himachalpradesh,11,71,24,21.1401142,22.7182355,5.60662034,141.605672,1400,potato,4.6,6440,alluvial
himachalpradesh,11,71,24,21.1401142,22.7182355,5.60662034,141.605672,1400,potato,4.6,6440,mountains
haryana,52,60,79,19.4533993,18.2349073,8.38018527,75.6317566,296,potato,19.9,5890.4,sandy
haryana,52,60,79,19.4533993,18.2349073,8.38018527,75.6317566,296,potato,19.9,5890.4,laterite
haryana,52,60,79,19.4533993,18.2349073,8.38018527,75.6317566,296,potato,19.9,5890.4,desert
haryana,52,60,79,19.4533993,18.2349073,8.38018527,75.6317566,296,potato,19.9,5890.4,desert
haryana,52,60,79,19.4533993,18.2349073,8.38018527,75.6317566,296,potato,19.9,5890.4,sandyclayloam
haryana,52,60,79,19.4533993,18.2349073,8.38018527,75.6317566,296,potato,19.9,5890.4,black
haryana,52,60,79,19.4533993,18.2349073,8.38018527,75.6317566,296,potato,19.9,5890.4,regur
haryana,52,60,79,19.4533993,18.2349073,8.38018527,75.6317566,296,potato,19.9,5890.4,inceptisols
haryana,52,60,79,19.4533993,18.2349073,8.38018527,75.6317566,296,potato,19.9,5890.4,red
haryana,52,60,79,19.4533993,18.2349073,8.38018527,75.6317566,296,potato,19.9,5890.4,alluvial
haryana,52,60,79,19.4533993,18.2349073,8.38018527,75.6317566,296,potato,19.9,5890.4,mountains
haryana,20,79,77,18.5498862,16.0254268,7.64867466,76.3256524,700,potato,19.9,13930,sandy
haryana,20,79,77,18.5498862,16.0254268,7.64867466,76.3256524,700,potato,19.9,13930,laterite
haryana,20,79,77,18.5498862,16.0254268,7.64867466,76.3256524,700,potato,19.9,13930,desert
haryana,20,79,77,18.5498862,16.0254268,7.64867466,76.3256524,700,potato,19.9,13930,desert
haryana,20,79,77,18.5498862,16.0254268,7.64867466,76.3256524,700,potato,19.9,13930,sandyclayloam
haryana,20,79,77,18.5498862,16.0254268,7.64867466,76.3256524,700,potato,19.9,13930,black
haryana,20,79,77,18.5498862,16.0254268,7.64867466,76.3256524,700,potato,19.9,13930,regur
haryana,20,79,77,18.5498862,16.0254268,7.64867466,76.3256524,700,potato,19.9,13930,inceptisols
haryana,20,79,77,18.5498862,16.0254268,7.64867466,76.3256524,700,potato,19.9,13930,red
haryana,20,79,77,18.5498862,16.0254268,7.64867466,76.3256524,700,potato,19.9,13930,alluvial
haryana,20,79,77,18.5498862,16.0254268,7.64867466,76.3256524,700,potato,19.9,13930,mountains
haryana,52,73,79,17.2576949,18.7494395,7.84033938,94.0028721,1000,potato,19.9,19900,sandy
haryana,52,73,79,17.2576949,18.7494395,7.84033938,94.0028721,1000,potato,19.9,19900,laterite
haryana,52,73,79,17.2576949,18.7494395,7.84033938,94.0028721,1000,potato,19.9,19900,desert
haryana,52,73,79,17.2576949,18.7494395,7.84033938,94.0028721,1000,potato,19.9,19900,desert
haryana,52,73,79,17.2576949,18.7494395,7.84033938,94.0028721,1000,potato,19.9,19900,sandyclayloam
haryana,52,73,79,17.2576949,18.7494395,7.84033938,94.0028721,1000,potato,19.9,19900,black
haryana,52,73,79,17.2576949,18.7494395,7.84033938,94.0028721,1000,potato,19.9,19900,regur
haryana,52,73,79,17.2576949,18.7494395,7.84033938,94.0028721,1000,potato,19.9,19900,inceptisols
haryana,52,73,79,17.2576949,18.7494395,7.84033938,94.0028721,1000,potato,19.9,19900,red
haryana,52,73,79,17.2576949,18.7494395,7.84033938,94.0028721,1000,potato,19.9,19900,alluvial
haryana,52,73,79,17.2576949,18.7494395,7.84033938,94.0028721,1000,potato,19.9,19900,mountains
himachalpradesh,31,76,82,20.8248451,17.8505708,7.59927999,79.2050921,800,potato,4.6,3680,sandy
himachalpradesh,31,76,82,20.8248451,17.8505708,7.59927999,79.2050921,800,potato,4.6,3680,laterite
himachalpradesh,31,76,82,20.8248451,17.8505708,7.59927999,79.2050921,800,potato,4.6,3680,desert
himachalpradesh,31,76,82,20.8248451,17.8505708,7.59927999,79.2050921,800,potato,4.6,3680,desert
himachalpradesh,31,76,82,20.8248451,17.8505708,7.59927999,79.2050921,800,potato,4.6,3680,sandyclayloam
himachalpradesh,31,76,82,20.8248451,17.8505708,7.59927999,79.2050921,800,potato,4.6,3680,black
himachalpradesh,31,76,82,20.8248451,17.8505708,7.59927999,79.2050921,800,potato,4.6,3680,regur
himachalpradesh,31,76,82,20.8248451,17.8505708,7.59927999,79.2050921,800,potato,4.6,3680,inceptisols
himachalpradesh,31,76,82,20.8248451,17.8505708,7.59927999,79.2050921,800,potato,4.6,3680,red
himachalpradesh,31,76,82,20.8248451,17.8505708,7.59927999,79.2050921,800,potato,4.6,3680,alluvial
himachalpradesh,31,76,82,20.8248451,17.8505708,7.59927999,79.2050921,800,potato,4.6,3680,mountains
himachalpradesh,17,57,21,19.8839401,20.3156413,5.78921428,60.9197479,750,potato,4.6,3450,sandy
himachalpradesh,17,57,21,19.8839401,20.3156413,5.78921428,60.9197479,750,potato,4.6,3450,laterite
himachalpradesh,17,57,21,19.8839401,20.3156413,5.78921428,60.9197479,750,potato,4.6,3450,desert
himachalpradesh,17,57,21,19.8839401,20.3156413,5.78921428,60.9197479,750,potato,4.6,3450,desert
himachalpradesh,17,57,21,19.8839401,20.3156413,5.78921428,60.9197479,750,potato,4.6,3450,sandyclayloam
himachalpradesh,17,57,21,19.8839401,20.3156413,5.78921428,60.9197479,750,potato,4.6,3450,black
himachalpradesh,17,57,21,19.8839401,20.3156413,5.78921428,60.9197479,750,potato,4.6,3450,regur
himachalpradesh,17,57,21,19.8839401,20.3156413,5.78921428,60.9197479,750,potato,4.6,3450,inceptisols
himachalpradesh,17,57,21,19.8839401,20.3156413,5.78921428,60.9197479,750,potato,4.6,3450,red
himachalpradesh,17,57,21,19.8839401,20.3156413,5.78921428,60.9197479,750,potato,4.6,3450,alluvial
himachalpradesh,17,57,21,19.8839401,20.3156413,5.78921428,60.9197479,750,potato,4.6,3450,mountains
haryana,36,65,80,18.2872007,16.6792161,6.05109133,74.8744557,550,potato,19.9,10945,sandy
haryana,36,65,80,18.2872007,16.6792161,6.05109133,74.8744557,550,potato,19.9,10945,laterite
haryana,36,65,80,18.2872007,16.6792161,6.05109133,74.8744557,550,potato,19.9,10945,desert
haryana,36,65,80,18.2872007,16.6792161,6.05109133,74.8744557,550,potato,19.9,10945,desert
haryana,36,65,80,18.2872007,16.6792161,6.05109133,74.8744557,550,potato,19.9,10945,sandyclayloam
haryana,36,65,80,18.2872007,16.6792161,6.05109133,74.8744557,550,potato,19.9,10945,black
haryana,36,65,80,18.2872007,16.6792161,6.05109133,74.8744557,550,potato,19.9,10945,regur
haryana,36,65,80,18.2872007,16.6792161,6.05109133,74.8744557,550,potato,19.9,10945,inceptisols
haryana,36,65,80,18.2872007,16.6792161,6.05109133,74.8744557,550,potato,19.9,10945,red
haryana,36,65,80,18.2872007,16.6792161,6.05109133,74.8744557,550,potato,19.9,10945,alluvial
haryana,36,65,80,18.2872007,16.6792161,6.05109133,74.8744557,550,potato,19.9,10945,mountains
kerala,22,56,17,29.8788806,87.3276124,6.89077995,44.7521585,2600,potato,13.41,34866,sandy
kerala,22,56,17,29.8788806,87.3276124,6.89077995,44.7521585,2600,potato,13.41,34866,laterite
kerala,22,56,17,29.8788806,87.3276124,6.89077995,44.7521585,2600,potato,13.41,34866,desert
kerala,22,56,17,29.8788806,87.3276124,6.89077995,44.7521585,2600,potato,13.41,34866,desert
kerala,22,56,17,29.8788806,87.3276124,6.89077995,44.7521585,2600,potato,13.41,34866,sandyclayloam
kerala,22,56,17,29.8788806,87.3276124,6.89077995,44.7521585,2600,potato,13.41,34866,black
kerala,22,56,17,29.8788806,87.3276124,6.89077995,44.7521585,2600,potato,13.41,34866,regur
kerala,22,56,17,29.8788806,87.3276124,6.89077995,44.7521585,2600,potato,13.41,34866,inceptisols
kerala,22,56,17,29.8788806,87.3276124,6.89077995,44.7521585,2600,potato,13.41,34866,red
kerala,22,56,17,29.8788806,87.3276124,6.89077995,44.7521585,2600,potato,13.41,34866,alluvial
kerala,22,56,17,29.8788806,87.3276124,6.89077995,44.7521585,2600,potato,13.41,34866,mountains
gujarat,74,56,22,18.2836223,66.6595279,6.82919927,80.9757328,700,potato,20.35,14245,sandy
gujarat,74,56,22,18.2836223,66.6595279,6.82919927,80.9757328,700,potato,20.35,14245,laterite
gujarat,74,56,22,18.2836223,66.6595279,6.82919927,80.9757328,700,potato,20.35,14245,desert
gujarat,74,56,22,18.2836223,66.6595279,6.82919927,80.9757328,700,potato,20.35,14245,desert
gujarat,74,56,22,18.2836223,66.6595279,6.82919927,80.9757328,700,potato,20.35,14245,sandyclayloam
gujarat,74,56,22,18.2836223,66.6595279,6.82919927,80.9757328,700,potato,20.35,14245,black
gujarat,74,56,22,18.2836223,66.6595279,6.82919927,80.9757328,700,potato,20.35,14245,regur
gujarat,74,56,22,18.2836223,66.6595279,6.82919927,80.9757328,700,potato,20.35,14245,inceptisols
gujarat,74,56,22,18.2836223,66.6595279,6.82919927,80.9757328,700,potato,20.35,14245,red
gujarat,74,56,22,18.2836223,66.6595279,6.82919927,80.9757328,700,potato,20.35,14245,alluvial
gujarat,74,56,22,18.2836223,66.6595279,6.82919927,80.9757328,700,potato,20.35,14245,mountains
uttarpradesh,26,126,195,21.4136381,92.9912454,5.87856898,118.397906,500,potato,10.62,5310,sandy
uttarpradesh,26,126,195,21.4136381,92.9912454,5.87856898,118.397906,500,potato,10.62,5310,laterite
uttarpradesh,26,126,195,21.4136381,92.9912454,5.87856898,118.397906,500,potato,10.62,5310,desert
uttarpradesh,26,126,195,21.4136381,92.9912454,5.87856898,118.397906,500,potato,10.62,5310,desert
uttarpradesh,26,126,195,21.4136381,92.9912454,5.87856898,118.397906,500,potato,10.62,5310,sandyclayloam
uttarpradesh,26,126,195,21.4136381,92.9912454,5.87856898,118.397906,500,potato,10.62,5310,black
uttarpradesh,26,126,195,21.4136381,92.9912454,5.87856898,118.397906,500,potato,10.62,5310,regur
uttarpradesh,26,126,195,21.4136381,92.9912454,5.87856898,118.397906,500,potato,10.62,5310,inceptisols
uttarpradesh,26,126,195,21.4136381,92.9912454,5.87856898,118.397906,500,potato,10.62,5310,red
uttarpradesh,26,126,195,21.4136381,92.9912454,5.87856898,118.397906,500,potato,10.62,5310,alluvial
uttarpradesh,26,126,195,21.4136381,92.9912454,5.87856898,118.397906,500,potato,10.62,5310,mountains
odisha,117,76,47,25.5620217,77.38229,6.119216,93.1024718,1000,potato,5.27,5270,sandy
odisha,117,76,47,25.5620217,77.38229,6.119216,93.1024718,1000,potato,5.27,5270,laterite
odisha,117,76,47,25.5620217,77.38229,6.119216,93.1024718,1000,potato,5.27,5270,desert
odisha,117,76,47,25.5620217,77.38229,6.119216,93.1024718,1000,potato,5.27,5270,desert
odisha,117,76,47,25.5620217,77.38229,6.119216,93.1024718,1000,potato,5.27,5270,sandyclayloam
odisha,117,76,47,25.5620217,77.38229,6.119216,93.1024718,1000,potato,5.27,5270,black
odisha,117,76,47,25.5620217,77.38229,6.119216,93.1024718,1000,potato,5.27,5270,regur
odisha,117,76,47,25.5620217,77.38229,6.119216,93.1024718,1000,potato,5.27,5270,inceptisols
odisha,117,76,47,25.5620217,77.38229,6.119216,93.1024718,1000,potato,5.27,5270,red
odisha,117,76,47,25.5620217,77.38229,6.119216,93.1024718,1000,potato,5.27,5270,alluvial
odisha,117,76,47,25.5620217,77.38229,6.119216,93.1024718,1000,potato,5.27,5270,mountains
uttarpradesh,31,25,12,18.0514239,90.0396958,7.01648229,111.779388,675,potato,10.62,7168.5,sandy
uttarpradesh,31,25,12,18.0514239,90.0396958,7.01648229,111.779388,675,potato,10.62,7168.5,laterite
uttarpradesh,31,25,12,18.0514239,90.0396958,7.01648229,111.779388,675,potato,10.62,7168.5,desert
uttarpradesh,31,25,12,18.0514239,90.0396958,7.01648229,111.779388,675,potato,10.62,7168.5,desert
uttarpradesh,31,25,12,18.0514239,90.0396958,7.01648229,111.779388,675,potato,10.62,7168.5,sandyclayloam
uttarpradesh,31,25,12,18.0514239,90.0396958,7.01648229,111.779388,675,potato,10.62,7168.5,black
uttarpradesh,31,25,12,18.0514239,90.0396958,7.01648229,111.779388,675,potato,10.62,7168.5,regur
uttarpradesh,31,25,12,18.0514239,90.0396958,7.01648229,111.779388,675,potato,10.62,7168.5,inceptisols
uttarpradesh,31,25,12,18.0514239,90.0396958,7.01648229,111.779388,675,potato,10.62,7168.5,red
uttarpradesh,31,25,12,18.0514239,90.0396958,7.01648229,111.779388,675,potato,10.62,7168.5,alluvial
uttarpradesh,31,25,12,18.0514239,90.0396958,7.01648229,111.779388,675,potato,10.62,7168.5,mountains
assam,95,39,36,23.8633046,83.152508,5.56139864,285.249364,650,potato,5.34,3471,sandy
assam,95,39,36,23.8633046,83.152508,5.56139864,285.249364,650,potato,5.34,3471,laterite
assam,95,39,36,23.8633046,83.152508,5.56139864,285.249364,650,potato,5.34,3471,desert
assam,95,39,36,23.8633046,83.152508,5.56139864,285.249364,650,potato,5.34,3471,desert
assam,95,39,36,23.8633046,83.152508,5.56139864,285.249364,650,potato,5.34,3471,sandyclayloam
assam,95,39,36,23.8633046,83.152508,5.56139864,285.249364,650,potato,5.34,3471,black
assam,95,39,36,23.8633046,83.152508,5.56139864,285.249364,650,potato,5.34,3471,regur
assam,95,39,36,23.8633046,83.152508,5.56139864,285.249364,650,potato,5.34,3471,inceptisols
assam,95,39,36,23.8633046,83.152508,5.56139864,285.249364,650,potato,5.34,3471,red
assam,95,39,36,23.8633046,83.152508,5.56139864,285.249364,650,potato,5.34,3471,alluvial
assam,95,39,36,23.8633046,83.152508,5.56139864,285.249364,650,potato,5.34,3471,mountains
kerala,6,48,24,28.6362812,84.6143107,6.79073633,48.4831933,2400,potato,13.41,32184,sandy
kerala,6,48,24,28.6362812,84.6143107,6.79073633,48.4831933,2400,potato,13.41,32184,laterite
kerala,6,48,24,28.6362812,84.6143107,6.79073633,48.4831933,2400,potato,13.41,32184,desert
kerala,6,48,24,28.6362812,84.6143107,6.79073633,48.4831933,2400,potato,13.41,32184,desert
kerala,6,48,24,28.6362812,84.6143107,6.79073633,48.4831933,2400,potato,13.41,32184,sandyclayloam
kerala,6,48,24,28.6362812,84.6143107,6.79073633,48.4831933,2400,potato,13.41,32184,black
kerala,6,48,24,28.6362812,84.6143107,6.79073633,48.4831933,2400,potato,13.41,32184,regur
kerala,6,48,24,28.6362812,84.6143107,6.79073633,48.4831933,2400,potato,13.41,32184,inceptisols
kerala,6,48,24,28.6362812,84.6143107,6.79073633,48.4831933,2400,potato,13.41,32184,red
kerala,6,48,24,28.6362812,84.6143107,6.79073633,48.4831933,2400,potato,13.41,32184,alluvial
kerala,6,48,24,28.6362812,84.6143107,6.79073633,48.4831933,2400,potato,13.41,32184,mountains
uttarpradesh,8,7,10,28.2620488,91.9831735,6.92921601,105.213225,600,potato,10.62,6372,sandy
uttarpradesh,8,7,10,28.2620488,91.9831735,6.92921601,105.213225,600,potato,10.62,6372,laterite
uttarpradesh,8,7,10,28.2620488,91.9831735,6.92921601,105.213225,600,potato,10.62,6372,desert
uttarpradesh,8,7,10,28.2620488,91.9831735,6.92921601,105.213225,600,potato,10.62,6372,desert
uttarpradesh,8,7,10,28.2620488,91.9831735,6.92921601,105.213225,600,potato,10.62,6372,sandyclayloam
uttarpradesh,8,7,10,28.2620488,91.9831735,6.92921601,105.213225,600,potato,10.62,6372,black
uttarpradesh,8,7,10,28.2620488,91.9831735,6.92921601,105.213225,600,potato,10.62,6372,regur
uttarpradesh,8,7,10,28.2620488,91.9831735,6.92921601,105.213225,600,potato,10.62,6372,inceptisols
uttarpradesh,8,7,10,28.2620488,91.9831735,6.92921601,105.213225,600,potato,10.62,6372,red
uttarpradesh,8,7,10,28.2620488,91.9831735,6.92921601,105.213225,600,potato,10.62,6372,alluvial
uttarpradesh,8,7,10,28.2620488,91.9831735,6.92921601,105.213225,600,potato,10.62,6372,mountains
uttarpradesh,31,8,7,34.5146513,93.6381268,7.16324598,103.568492,600,potato,10.62,6372,sandy
uttarpradesh,31,8,7,34.5146513,93.6381268,7.16324598,103.568492,600,potato,10.62,6372,laterite
uttarpradesh,31,8,7,34.5146513,93.6381268,7.16324598,103.568492,600,potato,10.62,6372,desert
uttarpradesh,31,8,7,34.5146513,93.6381268,7.16324598,103.568492,600,potato,10.62,6372,desert
uttarpradesh,31,8,7,34.5146513,93.6381268,7.16324598,103.568492,600,potato,10.62,6372,sandyclayloam
uttarpradesh,31,8,7,34.5146513,93.6381268,7.16324598,103.568492,600,potato,10.62,6372,black
uttarpradesh,31,8,7,34.5146513,93.6381268,7.16324598,103.568492,600,potato,10.62,6372,regur
uttarpradesh,31,8,7,34.5146513,93.6381268,7.16324598,103.568492,600,potato,10.62,6372,inceptisols
uttarpradesh,31,8,7,34.5146513,93.6381268,7.16324598,103.568492,600,potato,10.62,6372,red
uttarpradesh,31,8,7,34.5146513,93.6381268,7.16324598,103.568492,600,potato,10.62,6372,alluvial
uttarpradesh,31,8,7,34.5146513,93.6381268,7.16324598,103.568492,600,potato,10.62,6372,mountains
uttarpradesh,21,17,15,23.9828963,91.5473145,7.45599107,118.490169,540,potato,10.62,5734.8,sandy
uttarpradesh,21,17,15,23.9828963,91.5473145,7.45599107,118.490169,540,potato,10.62,5734.8,laterite
uttarpradesh,21,17,15,23.9828963,91.5473145,7.45599107,118.490169,540,potato,10.62,5734.8,desert
uttarpradesh,21,17,15,23.9828963,91.5473145,7.45599107,118.490169,540,potato,10.62,5734.8,desert
uttarpradesh,21,17,15,23.9828963,91.5473145,7.45599107,118.490169,540,potato,10.62,5734.8,sandyclayloam
uttarpradesh,21,17,15,23.9828963,91.5473145,7.45599107,118.490169,540,potato,10.62,5734.8,black
uttarpradesh,21,17,15,23.9828963,91.5473145,7.45599107,118.490169,540,potato,10.62,5734.8,regur
uttarpradesh,21,17,15,23.9828963,91.5473145,7.45599107,118.490169,540,potato,10.62,5734.8,inceptisols
uttarpradesh,21,17,15,23.9828963,91.5473145,7.45599107,118.490169,540,potato,10.62,5734.8,red
uttarpradesh,21,17,15,23.9828963,91.5473145,7.45599107,118.490169,540,potato,10.62,5734.8,alluvial
uttarpradesh,21,17,15,23.9828963,91.5473145,7.45599107,118.490169,540,potato,10.62,5734.8,mountains
odisha,13,17,45,21.254336,92.6505893,7.15952097,106.278467,600,potato,5.27,3162,sandy
odisha,13,17,45,21.254336,92.6505893,7.15952097,106.278467,600,potato,5.27,3162,laterite
odisha,13,17,45,21.254336,92.6505893,7.15952097,106.278467,600,potato,5.27,3162,desert
odisha,13,17,45,21.254336,92.6505893,7.15952097,106.278467,600,potato,5.27,3162,desert
odisha,13,17,45,21.254336,92.6505893,7.15952097,106.278467,600,potato,5.27,3162,sandyclayloam
odisha,13,17,45,21.254336,92.6505893,7.15952097,106.278467,600,potato,5.27,3162,black
odisha,13,17,45,21.254336,92.6505893,7.15952097,106.278467,600,potato,5.27,3162,regur
odisha,13,17,45,21.254336,92.6505893,7.15952097,106.278467,600,potato,5.27,3162,inceptisols
odisha,13,17,45,21.254336,92.6505893,7.15952097,106.278467,600,potato,5.27,3162,red
odisha,13,17,45,21.254336,92.6505893,7.15952097,106.278467,600,potato,5.27,3162,alluvial
odisha,13,17,45,21.254336,92.6505893,7.15952097,106.278467,600,potato,5.27,3162,mountains
uttarpradesh,1,30,10,11.8992567,91.3466379,7.29140564,103.577146,650,potato,10.62,6903,sandy
uttarpradesh,1,30,10,11.8992567,91.3466379,7.29140564,103.577146,650,potato,10.62,6903,laterite
uttarpradesh,1,30,10,11.8992567,91.3466379,7.29140564,103.577146,650,potato,10.62,6903,desert
uttarpradesh,1,30,10,11.8992567,91.3466379,7.29140564,103.577146,650,potato,10.62,6903,desert
uttarpradesh,1,30,10,11.8992567,91.3466379,7.29140564,103.577146,650,potato,10.62,6903,sandyclayloam
uttarpradesh,1,30,10,11.8992567,91.3466379,7.29140564,103.577146,650,potato,10.62,6903,black
uttarpradesh,1,30,10,11.8992567,91.3466379,7.29140564,103.577146,650,potato,10.62,6903,regur
uttarpradesh,1,30,10,11.8992567,91.3466379,7.29140564,103.577146,650,potato,10.62,6903,inceptisols
uttarpradesh,1,30,10,11.8992567,91.3466379,7.29140564,103.577146,650,potato,10.62,6903,red
uttarpradesh,1,30,10,11.8992567,91.3466379,7.29140564,103.577146,650,potato,10.62,6903,alluvial
uttarpradesh,1,30,10,11.8992567,91.3466379,7.29140564,103.577146,650,potato,10.62,6903,mountains
odisha,18,21,35,23.2801227,94.9433045,6.36856052,111.138209,900,potato,5.27,4743,sandy
odisha,18,21,35,23.2801227,94.9433045,6.36856052,111.138209,900,potato,5.27,4743,laterite
odisha,18,21,35,23.2801227,94.9433045,6.36856052,111.138209,900,potato,5.27,4743,desert
odisha,18,21,35,23.2801227,94.9433045,6.36856052,111.138209,900,potato,5.27,4743,desert
